partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank),interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
7572,20634,14,451,18157,2477,3084,0,0,0,0
7573,20751,13,666,18218,2533,3231,0,0,0,33
7574,20719,10,666,18700,2019,2517,0,0,0,651
7575,20727,17,618,18208,2519,3192,0,0,0,0
7576,20728,11,441,18756,1972,2466,0,0,0,468
7577,20756,15,554,18486,2270,2823,0,0,0,213
7578,20674,12,696,18590,2084,2323,0,0,861,0
7579,20686,8,405,18991,1695,1834,0,0,1042,0
7580,20755,9,426,18949,1806,2044,0,0,1136,0
7581,20728,10,426,19081,1647,1843,0,0,1261,0
7582,20843,14,477,18867,1976,2293,0,0,1013,0
7583,20656,10,477,18867,1789,1996,0,0,1168,0
7584,20694,8,648,18925,1769,1917,0,0,1171,0
7585,20699,12,696,18704,1995,2233,0,0,1111,0
7586,20726,11,648,18448,2278,2589,0,0,767,0
7587,20727,7,402,19378,1349,1527,0,0,793,580
7588,20624,10,571,18886,1738,1927,0,0,1188,161
7589,20734,6,471,19315,1419,1572,0,0,1126,430
7590,20772,6,571,19422,1350,1508,0,0,1019,487
7591,20582,14,555,18354,2228,2542,0,0,718,0
7592,20911,11,555,18937,1974,2250,0,0,1014,0
7593,20806,7,402,19341,1465,1646,0,0,1149,227
7594,20634,8,507,18775,1859,2059,0,0,1097,0
7595,20763,9,507,19030,1733,1951,0,0,1161,0
7596,20844,9,525,18884,1960,2519,0,0,0,435
7597,20671,14,443,18585,2086,2588,0,0,0,348
7598,20865,18,469,18338,2527,3342,0,0,0,0
7599,20800,14,469,18488,2312,2968,0,0,0,0
7600,20781,15,493,18159,2622,3358,0,0,0,0
7601,20674,13,489,18206,2468,3104,0,0,0,0
7602,20707,12,557,18654,2053,2533,0,0,0,385
7603,20773,12,674,18799,1974,2556,0,0,0,580
7604,20764,10,674,18432,2332,2978,0,0,0,420
7605,20705,10,583,18666,2039,2571,0,0,0,345
7606,20712,12,583,18430,2282,2827,0,0,0,367
7607,20815,14,567,18657,2158,2753,0,0,0,613
7608,20652,15,567,18221,2431,3034,0,0,0,0
7609,20792,12,438,18624,2168,2769,0,0,0,361
7610,20728,11,528,18493,2235,2862,0,0,0,286
7611,20822,16,435,18400,2422,3152,0,0,0,0
7612,20774,17,515,18316,2458,3086,0,0,0,0
7613,20687,13,528,18325,2362,3004,0,0,0,0
7614,20643,14,520,18267,2376,2964,0,0,0,0
7615,20583,15,520,18115,2468,3064,0,0,0,0
7616,20775,17,609,18461,2314,3116,0,0,0,0
7617,20810,14,511,18372,2438,3104,0,0,0,0
7618,20855,14,482,18389,2466,3142,0,0,0,0
7619,20730,17,547,18184,2546,3152,0,0,0,0
7620,20788,18,405,18386,2402,3160,0,0,0,0
7621,20794,15,459,18487,2307,3070,0,0,0,0
7622,20670,15,459,18052,2618,3272,0,0,0,0
7623,20748,10,576,18681,2067,2591,0,0,0,603
7624,20729,14,495,18318,2411,3060,0,0,0,0
7625,20680,15,624,18446,2234,2796,0,0,0,202
7626,20812,13,624,18580,2232,2786,0,0,0,306
7627,20731,13,595,18401,2330,2883,0,0,0,165
7628,20666,8,595,18775,1891,2281,0,0,0,687
7629,20803,9,473,18895,1908,2476,0,0,0,564
7630,20667,11,516,18696,1971,2421,0,0,0,629
7631,20842,14,609,18446,2396,3116,0,0,0,0
7632,20844,14,487,18550,2294,3050,0,0,0,0
7633,20721,17,524,18185,2536,3216,0,0,0,0
7634,20771,12,524,18666,2105,2642,0,0,0,314
7635,20742,11,401,18778,1964,2506,0,0,0,460
7636,20712,14,738,18157,2555,3300,0,0,0,0
7637,20663,15,738,18164,2499,3264,0,0,0,0
7638,20769,16,583,18277,2492,3224,0,0,0,0
7639,20944,20,583,18320,2624,3426,0,0,0,0
7640,20677,16,445,18123,2554,3176,0,0,0,0
7641,20710,8,471,18841,1869,2269,0,0,0,559
7642,20906,14,583,18690,2216,2890,0,0,0,230
7643,20671,12,437,18396,2275,2749,0,0,0,275
7644,20785,16,471,18289,2496,3148,0,0,0,0
7645,20671,9,689,18752,1919,2430,0,0,0,476
7646,20858,13,689,18542,2316,2973,0,0,0,245
7647,20685,15,633,18179,2506,3102,0,0,0,0
7648,20576,10,761,18508,2068,2538,0,0,0,544
7649,20753,10,761,18551,2202,2723,0,0,0,689
7650,20725,14,503,18280,2445,3004,0,0,0,142
7651,20790,10,503,18746,2044,2484,0,0,0,488
7652,20691,10,663,18659,2032,2486,0,0,0,502
7653,20917,16,663,18348,2569,3452,0,0,0,0
7654,20655,17,390,18011,2644,3250,0,0,0,0
7655,20753,14,452,18342,2411,3088,0,0,0,0
7656,20553,15,477,18009,2544,3110,0,0,0,0
7657,20920,18,579,18311,2609,3450,0,0,0,0
7658,20713,13,579,18157,2556,3224,0,0,0,0
7659,20824,12,572,18343,2481,3251,0,0,0,53
7660,20855,14,572,18498,2357,3120,0,0,0,0
7661,20646,10,612,18502,2144,2639,0,0,0,427
7662,20701,11,509,18704,1997,2497,0,0,0,401
7663,20731,14,546,18319,2412,3090,0,0,0,0
7664,20813,17,509,18369,2444,3134,0,0,0,0
7665,20837,8,471,19069,1768,2212,0,0,0,690
7666,20667,9,630,18952,1715,2135,0,0,0,833
7667,20701,11,630,18368,2333,2892,0,0,0,410
7668,20679,12,639,18419,2260,2891,0,0,0,331
7669,20726,10,639,18515,2211,2831,0,0,0,295
7670,20767,8,538,18640,2127,2695,0,0,0,393
7671,20910,11,612,18666,2244,2960,0,0,0,144
7672,20831,12,541,18810,2021,2599,0,0,0,493
7673,20672,12,541,18512,2160,2679,0,0,0,347
7674,20858,17,462,18482,2376,3158,0,0,0,0
7675,20871,17,558,18384,2487,3388,0,0,0,0
7676,20764,18,541,18179,2585,3220,0,0,0,0
7677,20748,14,590,18196,2552,3236,0,0,0,0
7678,20639,16,550,17887,2752,3392,0,0,0,0
7679,20595,12,583,18030,2565,3096,0,0,0,210
7680,20839,12,511,18847,1992,2590,0,0,0,540
7681,20804,18,543,18336,2468,3220,0,0,0,0
7682,20792,17,566,18231,2561,3306,0,0,0,0
7683,20714,10,525,18435,2279,2831,0,0,0,289
7684,20721,11,446,18708,2013,2512,0,0,0,496
7685,20782,9,534,18636,2146,2701,0,0,0,295
7686,20769,18,401,18338,2431,3174,0,0,0,0
7687,20687,15,577,18374,2313,3080,0,0,0,0
7688,20780,15,563,18202,2578,3360,0,0,0,0
7689,20757,15,563,18147,2610,3382,0,0,0,0
7690,20782,13,590,18395,2387,3048,0,0,0,0
7691,20724,19,577,18078,2646,3398,0,0,0,0
7692,20742,15,694,18273,2469,3186,0,0,0,0
7693,20771,14,694,18098,2673,3426,0,0,0,0
7694,20823,15,602,18403,2420,3124,0,0,0,0
7695,20731,15,433,18312,2419,3128,0,0,0,0
7696,20693,17,462,18156,2537,3286,0,0,0,0
7697,20759,17,743,17955,2804,3538,0,0,0,0
7698,20742,14,743,18286,2456,3166,0,0,0,0
7699,20705,16,587,17965,2740,3558,0,0,0,0
7700,20758,14,587,18372,2386,3114,0,0,0,0
7701,20824,19,575,18055,2769,3552,0,0,0,0
7702,20755,17,545,18286,2469,3162,0,0,0,0
7703,20713,14,545,18207,2506,3130,0,0,0,0
7704,20777,10,434,18998,1779,2013,0,0,1205,0
7705,20646,7,513,19013,1633,1821,0,0,1185,0
7706,20810,12,592,18282,2528,3011,0,0,533,0
7707,20706,10,592,18957,1749,1920,0,0,1144,0
7708,20841,5,438,19454,1387,1555,0,0,1243,0
7709,20747,14,490,18184,2563,3043,0,0,385,0
7710,20730,13,396,18732,1998,2283,0,0,989,0
7711,20661,12,338,18638,2023,2305,0,0,765,0
7712,20609,18,518,18035,2574,3292,0,0,0,0
7713,20789,8,562,19273,1516,1679,0,0,993,322
7714,20723,5,562,19304,1419,1547,0,0,1154,295
7715,20777,7,417,19166,1611,1787,0,0,1195,0
7716,20742,9,525,19018,1724,1910,0,0,1250,0
7717,20575,8,557,18758,1817,1976,0,0,1282,0
7718,20763,10,557,18777,1986,2211,0,0,1100,135
7719,20695,7,462,19227,1468,1623,0,0,886,637
7720,20698,15,520,18430,2268,2764,0,0,0,238
7721,20837,13,520,18572,2265,2881,0,0,0,195
7722,20724,16,551,18257,2467,3094,0,0,0,0
7723,20800,16,551,18394,2406,3072,0,0,0,0
7724,20751,13,409,18756,1995,2464,0,0,0,534
7725,20767,18,474,18363,2404,3094,0,0,0,0
7726,20768,9,451,19087,1681,1869,0,0,1197,0
7727,20728,7,451,19119,1609,1786,0,0,1166,0
7728,20669,12,525,18626,2043,2313,0,0,979,0
7729,20690,7,458,19114,1576,1739,0,0,987,438
7730,20757,8,458,19145,1612,1891,0,0,752,581
7731,20747,7,429,19152,1595,1770,0,0,1352,0
7732,20787,17,454,18281,2506,3060,0,0,0,0
7733,20824,21,553,18133,2691,3428,0,0,0,0
7734,20689,19,518,18046,2643,3284,0,0,0,0
7735,20829,10,424,19023,1806,1983,0,0,1347,0
7736,20736,9,424,19106,1630,1758,0,0,1364,0
7737,20750,12,320,19067,1683,1865,0,0,1143,0
7738,20738,10,321,19109,1629,1778,0,0,1108,0
7739,20660,10,321,18871,1789,1950,0,0,1074,0
7740,20781,8,402,19191,1590,1798,0,0,1266,0
7741,20755,12,429,19102,1653,1852,0,0,1102,0
7742,20669,9,392,19014,1655,1838,0,0,1336,0
7743,20620,9,402,18935,1685,1853,0,0,951,0
7744,20702,13,553,18324,2378,3022,0,0,0,0
7745,20757,16,553,18182,2575,3290,0,0,0,0
7746,20740,20,438,18111,2629,3268,0,0,0,0
7747,20775,16,442,18093,2682,3370,0,0,0,0
7748,20710,15,518,18305,2405,3054,0,0,0,0
7749,20671,10,528,18936,1735,1937,0,0,1165,0
7750,20696,9,480,19134,1562,1769,0,0,1199,0
7751,20840,17,480,18412,2428,3056,0,0,0,0
7752,20652,18,396,17877,2775,3378,0,0,268,0
7753,20772,8,384,19214,1558,1739,0,0,1289,0
7754,20680,11,342,18832,1848,2050,0,0,892,0
7755,20719,10,388,18922,1797,1987,0,0,1001,0
7756,20756,9,389,19027,1729,1930,0,0,1030,0
7757,20580,9,359,18842,1738,1903,0,0,1101,0
7758,20658,9,522,18873,1785,1981,0,0,1363,0
7759,20796,12,522,18839,1957,2269,0,0,939,0
7760,20806,12,497,18856,1950,2307,0,0,1007,0
7761,20596,16,390,18177,2419,2994,0,0,0,0
7762,20756,18,446,18445,2311,2952,0,0,0,0
7763,20724,16,479,18340,2384,3066,0,0,0,0
7764,20666,9,378,19096,1570,1704,0,0,1350,0
7765,20771,10,609,18879,1892,2162,0,0,1020,0
7766,20623,10,609,18513,2110,2427,0,0,1075,0
7767,20697,13,450,18222,2475,3104,0,0,0,0
7768,20666,16,553,18102,2564,3116,0,0,0,0
7769,20851,17,460,18559,2292,2978,0,0,0,0
7770,20666,21,480,17869,2797,3412,0,0,0,0
7771,20695,9,525,19024,1671,1873,0,0,1007,0
7772,20728,9,528,18863,1865,2099,0,0,1089,0
7773,20671,9,424,18988,1683,1860,0,0,1400,0
7774,20692,8,492,19106,1586,1735,0,0,1369,0
7775,20609,11,466,18696,1913,2090,0,0,888,0
7776,20702,16,508,18302,2400,3052,0,0,0,0
7777,20717,16,508,18110,2607,3272,0,0,0,0
7778,20737,16,458,18304,2433,3140,0,0,0,0
7779,20746,16,458,18343,2403,3114,0,0,0,0
7780,20704,14,728,18225,2479,3194,0,0,0,0
7781,20800,19,728,18081,2719,3426,0,0,0,0
7782,20714,16,537,18198,2516,3268,0,0,0,0
7783,20755,13,537,18143,2612,3330,0,0,0,0
7784,20741,16,522,18218,2523,3266,0,0,0,0
7785,20838,15,484,18520,2318,3056,0,0,0,0
7786,20745,16,448,18243,2502,3192,0,0,0,0
7787,20695,13,498,18239,2456,3046,0,0,0,0
7788,20746,13,498,18153,2593,3202,0,0,0,0
7789,20740,16,443,18328,2412,3118,0,0,0,0
7790,20741,16,447,18321,2420,3100,0,0,0,0
7791,20749,16,434,18237,2512,3174,0,0,0,0
7792,20743,17,467,18003,2740,3484,0,0,0,0
7793,20738,13,467,18405,2333,3040,0,0,0,0
7794,20704,8,431,19173,1531,1713,0,0,1211,0
7795,20748,13,613,18747,2001,2261,0,0,927,0
7796,20765,7,440,19233,1532,1673,0,0,1437,0
7797,20678,9,613,18928,1750,1908,0,0,996,0
7798,20657,8,453,18959,1698,1858,0,0,1186,0
7799,20609,9,363,19072,1537,1694,0,0,1288,0
7800,20699,15,440,18372,2327,2672,0,0,936,0
7801,20741,15,386,18373,2368,3022,0,0,0,0
7802,20614,19,520,18166,2448,3072,0,0,0,0
7803,20681,19,563,18148,2533,3092,0,0,0,0
7804,20687,20,638,18071,2616,3378,0,0,0,0
7805,20645,8,366,19125,1520,1663,0,0,1197,0
7806,20826,20,563,18319,2507,3114,0,0,0,0
7807,20609,13,443,18725,1884,2101,0,0,1147,0
7808,20678,9,555,18959,1719,1927,0,0,1331,0
7809,20707,8,453,19174,1533,1739,0,0,1387,0
7810,20807,12,655,18421,2386,2851,0,0,629,0
7811,20730,10,655,18774,1956,2258,0,0,814,0
7812,20774,17,418,18300,2474,3192,0,0,0,0
7813,20603,13,484,18138,2465,3052,0,0,0,0
7814,20787,15,568,18375,2412,3138,0,0,0,0
7815,20944,15,368,18593,2351,3088,0,0,0,0
7816,20749,16,475,18363,2386,2996,0,0,0,0
7817,20664,17,475,18185,2479,3088,0,0,0,0
7818,20773,14,554,18333,2440,3036,0,0,0,0
7819,20593,21,506,17771,2822,3544,0,0,0,0
7820,20763,14,506,18367,2396,3016,0,0,0,0
7821,20577,11,671,18513,2064,2273,0,0,1223,0
7822,20639,12,671,18817,1822,2081,0,0,1079,0
7823,20684,18,554,18243,2441,3134,0,0,0,0
7824,20726,11,350,19055,1671,1861,0,0,1371,0
7825,20545,20,498,17941,2604,3108,0,0,0,0
7826,20823,18,498,18404,2419,3038,0,0,0,0
7827,20714,8,472,19174,1540,1756,0,0,1318,0
7828,20737,9,349,19231,1506,1679,0,0,1137,0
7829,20553,10,472,18569,1984,2201,0,0,1201,0
7830,20623,10,459,18973,1650,1843,0,0,1351,0
7831,20728,7,459,19030,1698,1934,0,0,1046,0
7832,20607,13,414,18304,2303,2702,0,0,578,0
7833,20614,9,414,19053,1561,1764,0,0,1316,0
7834,20572,16,470,17966,2606,3176,0,0,0,0
7835,20678,17,520,18245,2433,3116,0,0,0,0
7836,20734,12,342,19007,1727,1995,0,0,981,0
7837,20567,13,423,18317,2250,2599,0,0,737,0
7838,20779,10,423,19095,1684,1901,0,0,1161,0
7839,20668,9,502,18990,1678,1873,0,0,1283,0
7840,20752,9,318,19219,1533,1720,0,0,1422,0
7841,20639,9,318,19129,1510,1659,0,0,1381,0
7842,20782,10,492,18832,1950,2241,0,0,887,0
7843,20789,9,531,19027,1762,1968,0,0,1408,0
7844,20632,10,399,19037,1595,1759,0,0,1247,0
7845,20827,19,384,18459,2368,3010,0,0,0,0
7846,20555,12,531,18007,2548,2983,0,0,517,0
7847,20796,16,468,18190,2606,3298,0,0,0,0
7848,20753,22,526,17839,2914,3690,0,0,0,0
7849,20742,13,539,18379,2363,3012,0,0,0,0
7850,20864,18,513,18486,2378,3074,0,0,0,0
7851,20585,19,374,18073,2512,3062,0,0,0,0
7852,20664,14,511,18135,2529,3070,0,0,0,0
7853,20737,13,506,18561,2176,2520,3,263,0,0
7854,20749,11,552,18685,2064,2304,11,749,0,0
7855,20788,16,631,18470,2318,2740,14,392,0,0
7856,20627,9,631,18377,2250,2452,12,1102,0,0
7857,20615,15,669,18098,2517,2780,6,922,0,0
7858,20728,11,615,18655,2073,2372,7,1095,0,0
7859,20798,13,595,18610,2188,2550,2,954,0,0
7860,20784,16,669,18432,2352,2678,3,1097,0,0
7861,20708,11,533,18336,2372,2746,2,156,0,0
7862,20807,9,533,18735,2072,2342,8,1096,0,0
7863,20682,10,779,18337,2345,2612,6,1308,0,0
7864,20608,16,779,17947,2661,3038,5,865,0,0
7865,20838,13,625,18504,2334,2736,5,341,0,0
7866,20788,12,480,18786,2002,2236,0,0,1334,0
7867,20624,11,357,18890,1734,1949,0,0,1195,0
7868,20668,10,629,18358,2310,2555,23,1247,245,0
7869,20783,8,629,18919,1864,2097,8,866,575,0
7870,20625,17,645,17736,2889,3374,10,562,0,0
7871,20813,17,446,18447,2366,3070,0,0,0,0
7872,20680,14,557,18560,2120,2414,3,641,0,0
7873,20696,11,744,18289,2407,2766,17,1053,0,0
7874,20647,12,744,18434,2213,2502,10,578,0,0
7875,20703,13,771,18061,2642,2948,9,1137,0,0
7876,20614,16,771,18115,2499,2862,7,923,0,0
7877,20773,16,738,18101,2672,3062,5,891,0,0
7878,20662,12,738,18425,2237,2508,6,1244,0,0
7879,20717,10,463,18834,1883,2086,7,853,856,0
7880,20774,15,463,18629,2145,2438,7,1201,0,0
7881,20720,10,390,19000,1720,1919,8,250,1049,0
7882,20629,13,620,18304,2325,2580,14,1036,0,0
7883,20746,11,608,18589,2157,2477,10,966,547,0
7884,20920,19,521,18357,2563,3368,0,0,0,0
7885,20662,16,521,18144,2518,3178,0,0,0,0
7886,20633,11,388,18771,1862,2093,0,0,1003,0
7887,20707,10,361,19047,1660,1859,0,0,1271,0
7888,20859,15,514,18469,2390,3160,0,0,0,0
7889,20756,20,514,18477,2279,2982,0,0,0,0
7890,20572,18,520,17949,2623,3262,0,0,0,0
7891,20655,18,523,17876,2779,3418,0,0,0,0
7892,20736,17,523,18313,2423,3100,0,0,0,0
7893,20753,8,466,19218,1535,1723,0,0,1291,0
7894,20607,9,480,18646,1961,2182,0,0,1036,0
7895,20730,9,434,18957,1773,1943,0,0,1139,0
7896,20743,14,414,18696,2047,2368,0,0,714,0
7897,20711,11,583,18862,1849,2003,0,0,1267,0
7898,20854,11,583,18896,1958,2267,0,0,853,0
7899,20755,13,428,18676,2079,2346,0,0,898,0
7900,20637,8,428,18910,1727,1890,0,0,1310,0
7901,20619,8,424,19042,1577,1764,0,0,1070,0
7902,20784,9,465,19021,1763,2012,0,0,1042,0
7903,20755,9,465,19209,1546,1711,0,0,1259,0
7904,20726,11,478,18892,1834,2057,0,0,1113,0
7905,20639,12,478,18560,2079,2355,0,0,853,0
7906,20761,14,487,18803,1958,2241,0,0,963,0
7907,20651,10,487,18894,1757,1950,0,0,1248,0
7908,20777,11,513,18921,1856,2095,0,0,1167,0
7909,20666,8,517,18892,1774,1953,0,0,1253,0
7910,20831,9,517,19053,1778,1983,0,0,1223,0
7911,20621,21,477,17957,2664,3142,0,0,0,0
7912,20718,15,421,18346,2372,3012,0,0,0,0
7913,20781,25,424,18388,2393,3016,0,0,0,0
7914,20809,22,477,18213,2596,3322,0,0,0,0
7915,20675,18,534,18153,2522,3122,0,0,0,0
7916,20729,22,511,18038,2691,3354,0,0,0,0
7917,20876,16,545,18456,2420,3088,0,0,0,0
7918,20774,15,593,18358,2416,3120,0,0,0,0
7919,20760,25,593,18211,2549,3186,0,0,0,0
7920,20744,13,551,18242,2502,3222,0,0,0,0
7921,20686,13,551,18319,2367,3002,0,0,0,0
7922,20924,20,488,18441,2483,3276,0,0,0,0
7923,20864,15,477,18284,2580,3294,0,0,0,0
7924,20944,10,471,18884,2060,2708,0,0,0,336
7925,20724,10,436,18579,2145,2692,0,0,0,362
7926,20822,11,787,18513,2309,3079,0,0,0,257
7927,20723,9,582,18659,2064,2614,0,0,0,392
7928,20659,10,787,18419,2240,2858,0,0,0,292
7929,20684,18,571,18096,2588,3320,0,0,0,0
7930,20687,15,457,18272,2415,3094,0,0,0,0
7931,20705,17,619,18361,2344,2996,0,0,0,0
7932,20727,15,638,18214,2513,3386,0,0,0,0
7933,20772,11,716,18482,2290,2907,0,0,0,265
7934,20633,12,507,18280,2353,2842,0,0,0,290
7935,20765,10,603,18748,2017,2675,0,0,0,305
7936,20849,11,603,18658,2191,2815,0,0,0,361
7937,20858,14,638,18368,2490,3250,0,0,0,0
7938,20730,16,457,18216,2514,3164,0,0,0,0
7939,20742,12,457,18495,2247,2852,0,0,0,0
7940,20757,13,590,18438,2319,3030,0,0,0,0
7941,20642,15,590,18090,2552,3292,0,0,0,0
7942,20818,12,447,18904,1914,2466,0,0,0,382
7943,20712,17,458,18150,2562,3265,0,0,0,181
7944,20783,11,547,18809,1974,2502,0,0,0,508
7945,20768,13,681,18586,2182,2799,0,0,0,501
7946,20727,15,681,18215,2512,3112,0,0,0,0
7947,20754,8,610,18549,2205,2764,0,0,0,402
7948,20778,9,610,18654,2124,2666,0,0,0,290
7949,20773,10,716,18680,2093,2651,0,0,0,451
7950,20720,14,466,18338,2382,3002,0,0,0,328
7951,20746,17,628,18205,2541,3232,0,0,0,0
7952,20735,12,628,18264,2471,3198,0,0,0,0
7953,20715,16,441,18195,2520,3186,0,0,0,0
7954,20764,15,619,18367,2397,3118,0,0,0,0
7955,20753,16,494,18307,2446,3114,0,0,0,0
7956,20606,17,537,17826,2780,3408,0,0,0,0
7957,20779,16,689,18106,2673,3384,0,0,0,0
7958,20578,18,474,18042,2536,3218,0,0,0,0
7959,20842,13,518,18554,2288,2984,0,0,0,0
7960,20755,13,745,18264,2491,3186,0,0,0,0
7961,20751,18,745,18189,2562,3292,0,0,0,0
7962,20718,14,545,18151,2567,3190,0,0,0,0
7963,20792,19,497,18253,2539,3334,0,0,0,0
7964,20727,14,537,18390,2337,2960,0,0,0,0
7965,20809,16,437,18331,2478,3244,0,0,0,0
7966,20706,18,393,18220,2486,3146,0,0,0,0
7967,20750,12,443,18418,2332,2958,0,0,0,0
7968,20787,21,443,18336,2451,3144,0,0,0,0
7969,20741,17,702,18264,2477,3254,0,0,0,0
7970,20685,14,507,18237,2448,3054,0,0,0,0
7971,20777,13,588,18328,2449,3168,0,0,0,0
7972,20772,17,588,18319,2453,3224,0,0,0,0
7973,20894,19,462,18423,2471,3282,0,0,0,0
7974,20736,13,613,18330,2406,3038,0,0,0,0
7975,20833,15,396,18604,2229,2908,0,0,0,0
7976,20771,17,541,18261,2510,3200,0,0,0,0
7977,20661,20,613,18025,2636,3346,0,0,0,0
7978,20596,16,542,18061,2535,3050,0,0,0,0
7979,20939,17,501,18544,2395,3104,0,0,0,0
7980,20663,17,745,18017,2646,3330,0,0,0,0
7981,20761,16,745,18169,2592,3348,0,0,0,0
7982,20841,18,542,18506,2335,3096,0,0,0,0
7983,20706,18,664,18187,2519,3160,0,0,0,0
7984,20822,15,664,18271,2551,3200,0,0,0,0
7985,20879,15,463,18500,2379,3058,0,0,0,0
7986,20694,16,648,18078,2616,3224,0,0,0,0
7987,20700,15,522,18278,2422,2964,0,0,0,0
7988,20776,16,648,18159,2617,3342,0,0,0,0
7989,20700,18,522,18128,2572,3308,0,0,0,0
7990,20712,16,619,18010,2702,3492,0,0,0,0
7991,20766,15,619,18450,2316,2944,0,0,0,0
7992,20854,16,432,18554,2300,2986,0,0,0,0
7993,20708,13,432,18451,2257,2916,0,0,0,0
7994,20592,19,478,17748,2844,3530,0,0,0,0
7995,20673,16,511,18263,2410,3078,0,0,0,0
7996,20605,17,468,18143,2462,3038,0,0,0,0
7997,20944,18,451,18638,2306,3054,0,0,0,0
7998,20770,14,506,18257,2513,3212,0,0,0,0
7999,20621,15,464,18177,2444,3046,0,0,0,0
8000,20749,13,464,18220,2529,3196,0,0,0,0
8001,20851,17,526,18412,2439,3192,0,0,0,0
8002,20643,17,526,18232,2411,3050,0,0,0,0
8003,20799,16,541,18297,2502,3272,0,0,0,0
8004,20642,18,541,18173,2469,3094,0,0,0,0
8005,20736,16,591,18154,2582,3248,0,0,0,0
8006,20748,16,591,18127,2621,3304,0,0,0,0
8007,20727,19,660,18062,2665,3510,0,0,0,0
8008,20781,12,606,18233,2548,3354,0,0,0,0
8009,20783,13,660,18384,2399,3098,0,0,0,0
8010,20727,14,590,18369,2358,3022,0,0,0,0
8011,20763,17,680,18162,2601,3366,0,0,0,0
8012,20746,17,583,18189,2557,3218,0,0,0,0
8013,20756,15,488,18389,2367,3002,0,0,0,0
8014,20726,14,447,18299,2427,3078,0,0,0,0
8015,20838,15,447,18539,2299,2910,0,0,0,0
8016,20947,15,401,18550,2397,3176,0,0,0,0
8017,20764,14,583,18281,2483,3156,0,0,0,0
8018,20717,16,454,18223,2494,3142,0,0,0,0
8019,20800,14,660,18280,2520,3194,0,0,0,0
8020,20640,14,660,18019,2621,3266,0,0,0,0
8021,20773,19,588,18050,2723,3488,0,0,0,0
8022,20709,13,588,18194,2515,3206,0,0,0,0
8023,20815,16,560,18335,2480,3148,0,0,0,0
8024,20690,19,560,17945,2745,3474,0,0,0,0
8025,20770,16,607,18336,2434,3164,0,0,0,0
8026,20640,15,492,18051,2589,3186,0,0,0,0
8027,20703,16,516,18034,2669,3360,0,0,0,0
8028,20724,15,589,17971,2753,3474,0,0,0,0
8029,20677,13,589,18327,2350,2874,0,0,0,370
8030,20764,8,544,18769,1995,2528,0,0,0,520
8031,20778,16,550,18311,2467,3236,0,0,0,0
8032,20759,14,678,18292,2467,3138,0,0,0,0
8033,20728,15,484,18324,2404,3104,0,0,0,0
8034,20750,15,440,18254,2496,3212,0,0,0,0
8035,20761,13,678,18192,2569,3362,0,0,0,0
8036,20752,18,509,18179,2573,3382,0,0,0,0
8037,20772,15,480,18262,2510,3134,0,0,0,0
8038,20693,16,597,18225,2468,3147,0,0,0,373
8039,20752,12,747,18226,2526,3183,0,0,0,79
8040,20755,12,747,18790,1965,2535,0,0,0,519
8041,20718,16,558,17917,2801,3442,0,0,0,0
8042,20701,18,434,18175,2526,3138,0,0,0,0
8043,20704,17,505,18062,2642,3258,0,0,0,0
8044,20753,13,710,18152,2601,3340,0,0,0,0
8045,20768,13,710,18287,2481,3170,0,0,0,0
8046,20586,16,390,18050,2536,3104,0,0,0,0
8047,20716,16,446,18261,2455,3032,0,0,0,0
8048,20771,15,319,18490,2281,2944,0,0,0,0
8049,20818,13,607,18409,2409,3080,0,0,0,0
8050,20762,16,461,18332,2430,3208,0,0,0,0
8051,20746,15,509,18411,2335,3014,0,0,0,0
8052,20742,15,542,18412,2330,3035,0,0,0,219
8053,20764,13,604,18242,2522,3263,0,0,0,183
8054,20698,10,604,18727,1971,2438,0,0,0,554
8055,20662,16,506,18153,2509,3138,0,0,0,0
8056,20591,15,601,18088,2503,3058,0,0,0,232
8057,20812,10,699,18564,2248,2935,0,0,0,249
8058,20747,10,699,18686,2061,2627,0,0,0,419
8059,20791,12,601,18463,2328,2959,0,0,0,135
8060,20885,15,447,18530,2355,3070,0,0,0,0
8061,20825,12,560,18537,2288,2973,0,0,0,473
8062,20761,10,608,18665,2096,2605,0,0,0,801
8063,20713,10,608,18573,2140,2700,0,0,0,302
8064,20741,19,511,18007,2734,3506,0,0,0,0
8065,20753,12,511,18396,2357,3002,0,0,0,0
8066,20605,16,476,17994,2611,3260,0,0,0,0
8067,20838,16,476,18409,2429,3112,0,0,0,0
8068,20729,14,376,18260,2469,3104,0,0,0,0
8069,20878,20,392,18265,2613,3392,0,0,0,0
8070,20731,13,515,18364,2367,3020,0,0,0,0
8071,20755,14,529,18407,2348,3072,0,0,0,0
8072,20770,17,529,18200,2570,3374,0,0,0,0
8073,20807,17,497,18288,2519,3194,0,0,0,0
8074,20757,17,424,18404,2353,2990,0,0,0,0
8075,20719,16,482,18351,2368,2994,0,0,0,0
8076,20687,14,515,18179,2508,3162,0,0,0,0
8077,20714,13,512,18339,2375,2968,0,0,0,0
8078,20707,16,512,18173,2534,3236,0,0,0,0
8079,20798,13,392,18445,2353,3074,0,0,0,0
8080,20748,15,523,18283,2465,3158,0,0,0,0
8081,20771,15,523,18144,2627,3334,0,0,0,0
8082,20760,18,696,18065,2695,3486,0,0,0,0
